"cin","cout","title","deweyClass","itemtype"
"2010-08-20 09:50:00","2010-08-12 13:34:00","Programming in Objective C 2 0","005.117","acbk"
"2010-08-23 19:44:00","2010-08-23 19:41:00","Programming in Objective C 2 0","005.117","acbk"
"2010-08-26 10:19:00","2010-08-23 19:41:00","Programming in Objective C 2 0","005.117","acbk"
"2010-08-26 11:25:00","2010-07-31 15:19:00","Programming in Objective C 2 0","005.117","acbk"
"2010-09-07 12:28:00","2010-07-20 14:14:00","Programming in Objective C 2 0","005.117","acbk"
"2010-09-12 17:49:00","2010-07-20 14:13:00","Objective C for dummies","005.117","acbk"
"2010-09-13 17:25:00","2010-09-13 17:25:00","Programming in Objective C 2 0","005.117","acbk"
"2010-09-16 10:27:00","2010-09-13 17:25:00","Programming in Objective C 2 0","005.117","acbk"
"2010-09-17 16:16:00","2010-08-28 13:54:00","Objective C for dummies","005.117","acbk"
"2010-09-18 10:08:00","2010-09-13 17:25:00","Programming in Objective C 2 0","005.117","acbk"
"2010-09-18 19:35:00","2010-08-28 13:54:00","Objective C for dummies","005.117","acbk"
"2010-09-20 14:24:00","2010-08-28 13:54:00","Objective C for dummies","005.117","acbk"
"2010-09-23 21:16:00","2010-08-12 18:04:00","Programming in Objective C 2 0","005.117","acbk"
"2010-09-23 21:55:00","2010-07-25 16:30:00","Objective C for dummies","005.117","acbk"
"2010-09-25 14:39:00","2010-07-25 16:30:00","Objective C for dummies","005.117","acbk"
"2010-09-26 16:18:00","2010-08-23 16:58:00","Objective C for dummies","005.117","acbk"
"2010-09-28 16:23:00","2010-07-12 17:02:00","Objective C for dummies","005.117","acbk"
"2010-10-06 15:37:00","2010-08-28 12:26:00","Programming in Objective C 2 0","005.117","acbk"
"2010-10-08 16:19:00","2010-08-23 16:58:00","Objective C for dummies","005.117","acbk"
"2010-10-08 18:14:00","2010-08-28 12:26:00","Programming in Objective C 2 0","005.117","acbk"
"2010-10-09 10:55:00","2010-08-23 16:58:00","Objective C for dummies","005.117","acbk"
"2010-10-13 19:00:00","2010-09-26 13:07:00","Programming in Objective C 2 0","005.117","acbk"
"2010-10-15 16:55:00","2010-09-26 13:07:00","Programming in Objective C 2 0","005.117","acbk"
"2010-10-17 15:06:00","2010-09-19 16:03:00","Programming in Objective C 2 0","005.117","acbk"
"2010-11-02 14:02:00","2010-09-13 16:31:00","Objective C for dummies","005.117","acbk"
"2010-11-04 14:10:00","2010-09-13 16:31:00","Objective C for dummies","005.117","acbk"
"2010-11-09 20:11:00","2010-10-19 10:15:00","Programming in Objective C 2 0","005.117","acbk"
"2010-11-13 12:33:00","2010-10-03 15:32:00","Objective C for dummies","005.117","acbk"
"2010-11-14 16:07:00","2010-10-12 16:06:00","Programming in Objective C 2 0","005.117","acbk"
"2010-11-14 16:07:00","2010-10-01 14:37:00","Objective C for dummies","005.117","acbk"
"2010-11-18 16:45:00","2010-09-27 15:31:00","Objective C for dummies","005.117","acbk"
"2010-11-18 17:08:00","2010-09-27 15:31:00","Programming in Objective C 2 0","005.117","acbk"
"2010-11-20 22:49:00","2010-09-27 15:31:00","Programming in Objective C 2 0","005.117","acbk"
"2010-11-22 13:14:00","2010-09-27 15:31:00","Programming in Objective C 2 0","005.117","acbk"
"2010-12-10 17:34:00","2010-10-23 17:25:00","Programming in Objective C 2 0","005.117","acbk"
"2010-12-11 14:21:00","2010-11-26 17:03:00","Objective C for dummies","005.117","acbk"
"2010-12-26 15:05:00","2010-11-23 15:28:00","Programming in Objective C 2 0","005.117","acbk"
"2011-01-28 14:18:00","2010-11-26 17:03:00","Objective C for dummies","005.117","acbk"
"2011-01-29 11:36:00","2010-11-26 17:03:00","Objective C for dummies","005.117","acbk"
"2011-02-05 15:05:00","2010-12-29 11:44:00","Objective C for dummies","005.117","acbk"
"2011-02-12 11:23:00","2010-11-26 13:43:00","Programming in Objective C 2 0","005.117","acbk"
"2011-02-12 22:54:00","2010-08-23 16:58:00","Objective C for dummies","005.117","acbk"
"2011-02-14 14:21:00","2010-12-29 11:45:00","Programming in Objective C 2 0","005.117","acbk"
"2011-02-14 14:25:00","2010-08-23 16:58:00","Objective C for dummies","005.117","acbk"
"2011-02-14 15:29:00","2010-11-26 13:43:00","Programming in Objective C 2 0","005.117","acbk"
"2011-02-16 16:06:00","2011-01-22 14:34:00","Programming in Objective C 2 0","005.117","acbk"
"2011-02-16 21:43:00","2010-12-29 11:45:00","Programming in Objective C 2 0","005.117","acbk"
"2011-02-17 11:44:00","2010-12-29 11:45:00","Programming in Objective C 2 0","005.117","acbk"
"2011-02-19 16:59:00","2011-01-22 14:34:00","Programming in Objective C 2 0","005.117","acbk"
"2011-02-21 16:43:00","2011-01-22 15:52:00","Objective C for dummies","005.117","acbk"
"2011-02-23 14:32:00","2011-02-02 19:47:00","Programming in Objective C 2 0","005.117","acbk"
"2011-02-26 19:03:00","2011-02-02 19:47:00","Programming in Objective C 2 0","005.117","acbk"
"2011-02-28 13:24:00","2011-02-02 19:47:00","Programming in Objective C 2 0","005.117","acbk"
"2011-02-28 14:42:00","2011-01-14 15:50:00","Objective C for dummies","005.117","acbk"
"2011-03-08 18:51:00","2011-02-07 11:37:00","Objective C for dummies","005.117","acbk"
"2011-03-09 13:15:00","2011-02-07 11:37:00","Objective C for dummies","005.117","acbk"
"2011-03-15 15:24:00","2011-02-25 14:13:00","Programming in Objective C 2 0","005.117","acbk"
"2011-03-16 11:23:00","2011-02-23 10:52:00","Programming in Objective C 2 0","005.117","acbk"
"2011-03-16 11:24:00","2011-02-23 10:52:00","Objective C for dummies","005.117","acbk"
"2011-03-18 10:28:00","2011-02-17 13:34:00","Programming in Objective C 2 0","005.117","acbk"
"2011-03-18 18:04:00","2011-02-25 14:13:00","Programming in Objective C 2 0","005.117","acbk"
"2011-03-19 16:29:00","2011-02-25 14:13:00","Programming in Objective C 2 0","005.117","acbk"
"2011-03-25 19:33:00","2011-02-02 19:47:00","Programming in Objective C 2 0","005.117","acbk"
"2011-03-27 16:03:00","2011-03-12 14:52:00","Objective C for dummies","005.117","acbk"
"2011-04-09 12:08:00","2011-03-27 15:53:00","Programming in Objective C 2 0","005.117","acbk"
"2011-04-12 17:36:00","2011-04-09 15:46:00","Objective C for dummies","005.117","acbk"
"2011-04-17 11:24:00","2011-03-27 15:53:00","Programming in Objective C 2 0","005.117","acbk"
"2011-04-21 13:16:00","2011-04-09 15:46:00","Objective C for dummies","005.117","acbk"
"2011-04-22 10:42:00","2011-04-09 15:46:00","Objective C for dummies","005.117","acbk"
"2011-04-22 18:59:00","2011-02-22 17:12:00","Objective C for dummies","005.117","acbk"
"2011-04-23 13:13:00","2011-03-11 13:19:00","Objective C for dummies","005.117","acbk"
"2011-04-27 17:36:00","2011-04-05 19:44:00","Programming in Objective C 2 0","005.117","acbk"
"2011-04-29 15:25:00","2011-03-17 19:28:00","Objective C for dummies","005.117","acbk"
"2011-05-16 18:47:00","2011-03-19 17:48:00","Programming in Objective C 2 0","005.117","acbk"
"2011-05-17 16:09:00","2011-04-18 11:02:00","Programming in Objective C 2 0","005.117","acbk"
"2011-05-18 10:54:00","2011-03-19 17:48:00","Programming in Objective C 2 0","005.117","acbk"
"2011-05-19 11:28:00","2011-04-18 11:02:00","Programming in Objective C 2 0","005.117","acbk"
