"cin","cout","title","deweyClass","itemtype"
"2009-07-03 15:24:00","2009-06-13 10:04:00","Python power the comprehensive guide","005.133","acbk"
"2009-07-03 16:38:00","2009-06-14 14:10:00","Python essential reference","005.133","acbk"
"2009-07-03 21:31:00","2009-05-26 16:23:00","Python","005.133","acbk"
"2009-07-06 10:34:00","2009-05-26 16:23:00","Python","005.133","acbk"
"2009-07-06 14:23:00","2009-06-15 14:36:00","Learning Python","005.133","acbk"
"2009-07-06 16:56:00","2009-06-03 19:25:00","Learning Python","005.133","acbk"
"2009-07-06 17:42:00","2009-06-29 17:38:00","Learning Python","005.133","acbk"
"2009-07-06 18:38:00","2009-06-20 15:57:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-07 10:07:00","2009-06-03 19:25:00","Learning Python","005.133","acbk"
"2009-07-07 19:06:00","2009-06-16 13:46:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-08 11:16:00","2009-06-16 13:46:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-08 13:27:00","2009-06-17 18:19:00","Python","005.133","acbk"
"2009-07-10 10:27:00","2009-06-15 14:36:00","Learning Python","005.133","acbk"
"2009-07-11 10:42:00","2009-06-15 14:36:00","Learning Python","005.133","acbk"
"2009-07-11 11:36:00","2009-06-20 15:57:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-11 14:41:00","2009-07-05 15:43:00","Python power the comprehensive guide","005.133","acbk"
"2009-07-11 17:20:00","2009-06-27 16:17:00","Python","005.133","acbk"
"2009-07-11 21:08:00","2009-06-23 17:17:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-12 11:51:00","2009-06-20 13:20:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-12 15:01:00","2009-06-21 13:34:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-13 15:01:00","2009-07-05 15:43:00","Python power the comprehensive guide","005.133","acbk"
"2009-07-13 16:01:00","2009-06-23 17:17:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-13 16:40:00","2009-06-17 18:19:00","Python","005.133","acbk"
"2009-07-14 15:36:00","2009-06-27 16:17:00","Python","005.133","acbk"
"2009-07-14 16:42:00","2009-06-29 17:38:00","Learning Python","005.133","acbk"
"2009-07-15 11:12:00","2009-06-20 12:57:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-15 11:59:00","2009-06-17 11:01:00","Python in a nutshell","005.133","acbk"
"2009-07-15 13:31:00","2009-06-29 17:38:00","Learning Python","005.133","acbk"
"2009-07-16 13:47:00","2009-06-22 14:05:00","Learning Python","005.133","acbk"
"2009-07-16 13:47:00","2009-07-01 12:16:00","Python power the comprehensive guide","005.133","acbk"
"2009-07-16 20:00:00","2009-06-20 13:20:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-17 17:53:00","2009-07-11 17:11:00","Learning Python","005.133","acbk"
"2009-07-18 10:25:00","2009-06-20 13:20:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-18 11:18:00","2009-07-14 15:50:00","Learning Python","005.133","acbk"
"2009-07-18 14:05:00","2009-06-21 13:34:00","quick Python book","005.133","acbk"
"2009-07-18 17:32:00","2009-06-06 16:20:00","Python","005.133","acbk"
"2009-07-19 21:51:00","2009-06-21 13:34:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-20 13:30:00","2009-06-21 13:34:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-20 19:54:00","2009-05-30 12:22:00","Python power the comprehensive guide","005.133","acbk"
"2009-07-21 11:36:00","2009-07-11 17:11:00","Learning Python","005.133","acbk"
"2009-07-21 18:57:00","2009-06-06 16:20:00","Python","005.133","acbk"
"2009-07-22 10:39:00","2009-06-06 16:20:00","Python","005.133","acbk"
"2009-07-22 11:27:00","2009-07-11 17:11:00","Learning Python","005.133","acbk"
"2009-07-23 12:33:00","2009-07-02 15:54:00","Python in a nutshell","005.133","acbk"
"2009-07-23 22:00:00","2009-05-30 12:22:00","Python power the comprehensive guide","005.133","acbk"
"2009-07-24 10:10:00","2009-05-30 12:22:00","Python power the comprehensive guide","005.133","acbk"
"2009-07-24 14:56:00","2009-07-03 23:22:00","Python power the comprehensive guide","005.133","acbk"
"2009-07-25 10:47:00","2009-07-03 23:22:00","Python power the comprehensive guide","005.133","acbk"
"2009-07-25 13:20:00","2009-07-05 15:43:00","Python","005.133","acbk"
"2009-07-26 14:21:00","2009-07-02 15:54:00","Python in a nutshell","005.133","acbk"
"2009-07-26 18:14:00","2009-06-20 15:57:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-27 09:41:00","2009-06-20 15:57:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-27 11:34:00","2009-07-22 10:27:00","Learning Python","005.133","acbk"
"2009-07-27 11:44:00","2009-07-05 15:43:00","Python","005.133","acbk"
"2009-07-27 15:15:00","2009-07-02 15:54:00","Python in a nutshell","005.133","acbk"
"2009-07-27 18:53:00","2009-07-03 17:06:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-28 13:09:00","2009-07-22 10:27:00","Learning Python","005.133","acbk"
"2009-07-28 14:48:00","2009-07-20 13:45:00","quick Python book","005.133","acbk"
"2009-07-28 17:45:00","2009-07-23 14:36:00","Python","005.133","acbk"
"2009-07-29 10:44:00","2009-07-03 17:06:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-31 11:54:00","2009-06-20 13:20:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-07-31 13:58:00","2009-07-12 15:58:00","Python","005.133","acbk"
"2009-07-31 14:07:00","2009-07-23 14:36:00","Python","005.133","acbk"
"2009-08-01 10:43:00","2009-07-23 14:36:00","Python","005.133","acbk"
"2009-08-01 17:17:00","2009-07-11 17:14:00","Learning Python","005.133","acbk"
"2009-08-01 17:20:00","2009-08-01 15:45:00","Python essential reference","005.133","acbk"
"2009-08-04 15:15:00","2009-07-12 15:58:00","Python","005.133","acbk"
"2009-08-04 17:26:00","2009-07-18 14:50:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-04 19:34:00","2009-07-09 11:46:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-05 13:46:00","2009-07-13 16:51:00","Python power the comprehensive guide","005.133","acbk"
"2009-08-06 10:09:00","2009-07-09 11:46:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-06 10:57:00","2009-07-11 17:14:00","Learning Python","005.133","acbk"
"2009-08-06 15:23:00","2009-07-18 14:50:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-06 17:38:00","2009-07-28 13:53:00","Python","005.133","acbk"
"2009-08-07 09:39:00","2009-07-13 16:51:00","Python power the comprehensive guide","005.133","acbk"
"2009-08-07 11:00:00","2009-07-18 14:50:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-08 21:52:00","2009-07-02 15:54:00","Python in a nutshell","005.133","acbk"
"2009-08-10 10:07:00","2009-07-02 15:54:00","Python in a nutshell","005.133","acbk"
"2009-08-10 11:10:00","2009-07-20 13:45:00","Learning Python","005.133","acbk"
"2009-08-10 13:26:00","2009-07-13 16:51:00","Python power the comprehensive guide","005.133","acbk"
"2009-08-11 12:10:00","2009-07-20 13:45:00","Learning Python","005.133","acbk"
"2009-08-12 10:04:00","2009-07-21 10:08:00","Python power the comprehensive guide","005.133","acbk"
"2009-08-12 22:20:00","2009-07-06 19:51:00","Learning Python","005.133","acbk"
"2009-08-13 15:23:00","2009-07-24 11:33:00","Learning Python","005.133","acbk"
"2009-08-14 11:32:00","2009-07-06 19:51:00","Learning Python","005.133","acbk"
"2009-08-15 13:55:00","2009-08-08 13:41:00","Python","005.133","acbk"
"2009-08-15 15:03:00","2009-08-01 13:21:00","Python","005.133","acbk"
"2009-08-17 12:41:00","2009-08-08 13:41:00","Python","005.133","acbk"
"2009-08-18 19:00:00","2009-07-27 14:12:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-20 14:05:00","2009-08-01 13:21:00","Python","005.133","acbk"
"2009-08-20 15:08:00","2009-07-24 15:27:00","Python power the comprehensive guide","005.133","acbk"
"2009-08-20 15:44:00","2009-07-17 10:17:00","Python","005.133","acbk"
"2009-08-21 09:39:00","2009-07-17 10:17:00","Python","005.133","acbk"
"2009-08-21 11:38:00","2009-07-31 12:28:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-21 13:16:00","2009-07-28 17:30:00","Learning Python","005.133","acbk"
"2009-08-21 15:52:00","2009-07-31 16:25:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-22 11:22:00","2009-08-15 11:15:00","Python in a nutshell","005.133","acbk"
"2009-08-22 12:01:00","2009-07-27 14:12:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-22 12:31:00","2009-08-01 15:45:00","quick Python book","005.133","acbk"
"2009-08-22 14:07:00","2009-08-15 13:57:00","Python power the comprehensive guide","005.133","acbk"
"2009-08-24 15:11:00","2009-07-27 14:12:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-24 15:34:00","2009-07-28 17:30:00","Learning Python","005.133","acbk"
"2009-08-24 19:39:00","2009-08-15 11:15:00","Python in a nutshell","005.133","acbk"
"2009-08-25 11:00:00","2009-08-01 15:45:00","quick Python book","005.133","acbk"
"2009-08-25 13:32:00","2009-07-31 16:25:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-26 10:36:00","2009-08-01 15:45:00","quick Python book","005.133","acbk"
"2009-08-26 14:59:00","2009-08-15 11:15:00","Python in a nutshell","005.133","acbk"
"2009-08-27 11:59:00","2009-08-02 13:16:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-08-30 17:48:00","2009-06-27 16:17:00","Python essential reference","005.133","acbk"
"2009-09-08 18:40:00","2009-06-09 16:00:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-09 10:54:00","2009-07-31 11:48:00","Python power the comprehensive guide","005.133","acbk"
"2009-09-09 11:34:00","2009-06-27 16:17:00","Python essential reference","005.133","acbk"
"2009-09-10 11:10:00","2009-07-20 18:40:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-10 11:56:00","2009-07-13 16:51:00","Python","005.133","acbk"
"2009-09-12 11:37:00","2009-07-31 11:48:00","Python power the comprehensive guide","005.133","acbk"
"2009-09-12 19:02:00","2009-06-09 16:00:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-13 13:16:00","2009-08-22 11:23:00","Python","005.133","acbk"
"2009-09-13 15:17:00","2009-08-27 15:30:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-14 13:22:00","2009-08-24 13:36:00","Python","005.133","acbk"
"2009-09-14 13:22:00","2009-08-24 13:36:00","Python power the comprehensive guide","005.133","acbk"
"2009-09-14 14:38:00","2009-07-31 11:48:00","Python power the comprehensive guide","005.133","acbk"
"2009-09-14 19:02:00","2009-08-24 17:06:00","Learning Python","005.133","acbk"
"2009-09-14 19:04:00","2009-08-22 11:23:00","Python","005.133","acbk"
"2009-09-15 10:29:00","2009-08-02 13:16:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-15 13:11:00","2009-08-06 13:42:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-15 17:11:00","2009-08-22 11:23:00","Python","005.133","acbk"
"2009-09-16 13:34:00","2009-08-27 15:30:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-16 14:09:00","2009-08-02 13:16:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-17 11:35:00","2009-08-06 13:42:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-18 22:12:00","2009-08-24 17:06:00","Learning Python","005.133","acbk"
"2009-09-19 13:13:00","2009-08-15 15:58:00","Python","005.133","acbk"
"2009-09-20 16:42:00","2009-08-30 12:59:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-22 12:46:00","2009-08-24 17:06:00","Learning Python","005.133","acbk"
"2009-09-22 14:12:00","2009-08-28 15:01:00","Python power the comprehensive guide","005.133","acbk"
"2009-09-22 23:11:00","2009-08-11 23:28:00","Python power the comprehensive guide","005.133","acbk"
"2009-09-23 14:55:00","2009-08-28 15:01:00","Python power the comprehensive guide","005.133","acbk"
"2009-09-23 18:09:00","2009-08-10 17:48:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-24 11:05:00","2009-08-11 23:28:00","Python power the comprehensive guide","005.133","acbk"
"2009-09-24 13:22:00","2009-08-10 17:48:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-24 14:15:00","2009-08-30 12:59:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-25 11:04:00","2009-08-30 12:59:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-26 11:15:00","2009-08-22 14:14:00","Learning Python","005.133","acbk"
"2009-09-26 15:01:00","2009-08-15 17:46:00","Learning Python","005.133","acbk"
"2009-09-26 16:02:00","2009-08-10 17:48:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-26 16:42:00","2009-08-15 13:49:00","Learning Python","005.133","acbk"
"2009-09-27 21:10:00","2009-08-22 11:23:00","Python","005.133","acbk"
"2009-09-27 21:56:00","2009-08-06 13:42:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-28 11:03:00","2009-08-10 17:48:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-28 14:22:00","2009-08-17 15:44:00","Python","005.133","acbk"
"2009-09-28 16:27:00","2009-08-15 15:58:00","Learning Python","005.133","acbk"
"2009-09-28 17:24:00","2009-08-22 11:23:00","Python","005.133","acbk"
"2009-09-28 19:21:00","2009-08-22 14:14:00","Learning Python","005.133","acbk"
"2009-09-29 11:07:00","2009-08-15 17:46:00","Learning Python","005.133","acbk"
"2009-09-29 11:36:00","2009-08-15 13:49:00","Learning Python","005.133","acbk"
"2009-09-29 13:56:00","2009-08-06 13:42:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-29 16:22:00","2009-08-17 15:44:00","Python","005.133","acbk"
"2009-09-29 17:44:00","2009-09-13 13:17:00","Learning Python","005.133","acbk"
"2009-09-29 17:44:00","2009-09-20 12:44:00","Python power the comprehensive guide","005.133","acbk"
"2009-09-29 19:37:00","2009-08-22 14:14:00","Learning Python","005.133","acbk"
"2009-09-30 10:48:00","2009-08-17 15:44:00","Python","005.133","acbk"
"2009-09-30 12:04:00","2009-08-15 13:49:00","Learning Python","005.133","acbk"
"2009-09-30 13:01:00","2009-09-11 17:57:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-09-30 16:58:00","2009-09-13 13:17:00","Learning Python","005.133","acbk"
"2009-10-01 11:59:00","2009-09-11 17:57:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-01 12:05:00","2009-09-13 13:17:00","Learning Python","005.133","acbk"
"2009-10-01 17:51:00","2009-09-09 18:43:00","Python in a nutshell","005.133","acbk"
"2009-10-02 14:47:00","2009-10-02 14:28:00","Learning Python","005.133","acbk"
"2009-10-02 18:17:00","2009-09-20 12:44:00","Python power the comprehensive guide","005.133","acbk"
"2009-10-04 14:08:00","2009-09-09 18:43:00","Python in a nutshell","005.133","acbk"
"2009-10-05 14:57:00","2009-08-06 13:42:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-05 15:42:00","2009-09-10 23:36:00","Python","005.133","acbk"
"2009-10-06 10:12:00","2009-09-10 23:36:00","Python","005.133","acbk"
"2009-10-06 13:16:00","2009-09-09 18:43:00","Python in a nutshell","005.133","acbk"
"2009-10-06 18:01:00","2009-09-16 14:57:00","Python","005.133","acbk"
"2009-10-07 13:17:00","2009-09-19 14:37:00","Python","005.133","acbk"
"2009-10-09 11:59:00","2009-09-19 14:37:00","Python","005.133","acbk"
"2009-10-10 10:36:00","2009-08-22 11:23:00","Python","005.133","acbk"
"2009-10-10 12:00:00","2009-09-19 14:37:00","Python","005.133","acbk"
"2009-10-10 12:57:00","2009-09-19 12:07:00","Python power the comprehensive guide","005.133","acbk"
"2009-10-10 17:41:00","2009-09-18 16:35:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-13 16:15:00","2009-09-30 17:42:00","Python","005.133","acbk"
"2009-10-13 16:15:00","2009-09-30 17:42:00","Learning Python","005.133","acbk"
"2009-10-14 21:57:00","2009-09-30 17:42:00","Python","005.133","acbk"
"2009-10-14 21:57:00","2009-09-30 17:42:00","Learning Python","005.133","acbk"
"2009-10-15 11:11:00","2009-09-24 19:19:00","Learning Python","005.133","acbk"
"2009-10-15 11:20:00","2009-09-24 13:29:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-15 11:20:00","2009-09-30 17:42:00","Python","005.133","acbk"
"2009-10-15 12:01:00","2009-09-30 17:42:00","Learning Python","005.133","acbk"
"2009-10-19 16:44:00","2009-09-30 18:19:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-20 15:39:00","2009-10-07 17:57:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-21 16:23:00","2009-10-05 18:50:00","Learning Python","005.133","acbk"
"2009-10-21 17:12:00","2009-09-24 17:02:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-21 22:58:00","2009-08-15 15:58:00","Learning Python","005.133","acbk"
"2009-10-23 11:39:00","2009-08-15 15:58:00","Learning Python","005.133","acbk"
"2009-10-23 17:42:00","2009-10-02 17:49:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-24 11:22:00","2009-10-15 14:38:00","Python","005.133","acbk"
"2009-10-24 12:00:00","2009-10-24 11:54:00","Learning Python","005.133","acbk"
"2009-10-26 12:05:00","2009-09-30 17:42:00","Learning Python","005.133","acbk"
"2009-10-26 12:28:00","2009-09-24 17:02:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-26 13:09:00","2009-10-07 13:18:00","Learning Python","005.133","acbk"
"2009-10-26 13:51:00","2009-10-07 13:18:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-26 13:56:00","2009-09-24 19:19:00","Learning Python","005.133","acbk"
"2009-10-26 16:54:00","2009-08-27 13:15:00","quick Python book","005.133","acbk"
"2009-10-26 16:54:00","2009-10-05 15:42:00","Learning Python","005.133","acbk"
"2009-10-26 16:54:00","2009-10-06 15:07:00","Python in a nutshell","005.133","acbk"
"2009-10-26 19:38:00","2009-10-19 16:40:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-27 18:39:00","2009-10-06 15:07:00","Python in a nutshell","005.133","acbk"
"2009-10-28 10:36:00","2009-09-30 17:42:00","Learning Python","005.133","acbk"
"2009-10-28 10:38:00","2009-10-07 13:18:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-28 11:27:00","2009-10-07 13:18:00","Learning Python","005.133","acbk"
"2009-10-28 11:37:00","2009-10-02 17:49:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-28 11:40:00","2009-10-05 15:42:00","Learning Python","005.133","acbk"
"2009-10-28 14:02:00","2009-10-19 16:40:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-28 15:02:00","2009-10-06 15:07:00","Python in a nutshell","005.133","acbk"
"2009-10-29 11:12:00","2009-10-05 15:42:00","Learning Python","005.133","acbk"
"2009-10-29 11:25:00","2009-10-07 17:36:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-29 11:25:00","2009-10-07 17:36:00","Python","005.133","acbk"
"2009-10-29 11:25:00","2009-10-12 16:37:00","Python power the comprehensive guide","005.133","acbk"
"2009-10-30 10:10:00","2009-10-12 16:37:00","Python power the comprehensive guide","005.133","acbk"
"2009-10-30 12:19:00","2009-10-07 13:18:00","Learning Python","005.133","acbk"
"2009-10-30 14:12:00","2009-10-07 17:57:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-30 14:18:00","2009-10-02 17:49:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-31 10:37:00","2009-10-02 17:49:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-31 10:56:00","2009-10-07 17:57:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-10-31 12:55:00","2009-10-06 19:13:00","Python","005.133","acbk"
"2009-10-31 16:58:00","2009-10-22 16:46:00","Learning Python","005.133","acbk"
"2009-11-02 14:53:00","2009-10-22 16:46:00","Learning Python","005.133","acbk"
"2009-11-02 15:49:00","2009-09-28 14:48:00","Python essential reference","005.133","acbk"
"2009-11-04 11:46:00","2009-09-29 13:04:00","Python power the comprehensive guide","005.133","acbk"
"2009-11-05 10:08:00","2009-09-29 13:04:00","Python power the comprehensive guide","005.133","acbk"
"2009-11-06 13:14:00","2009-10-17 14:12:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-07 13:20:00","2009-10-17 15:01:00","Python","005.133","acbk"
"2009-11-07 21:09:00","2009-10-17 14:12:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-09 10:45:00","2009-10-31 13:39:00","Learning Python","005.133","acbk"
"2009-11-09 13:52:00","2009-10-17 14:12:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-09 14:33:00","2009-09-24 19:19:00","Learning Python","005.133","acbk"
"2009-11-14 14:27:00","2009-10-24 12:00:00","Learning Python","005.133","acbk"
"2009-11-14 15:40:00","2009-10-31 14:35:00","Python","005.133","acbk"
"2009-11-15 13:46:00","2009-10-24 13:50:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-16 14:54:00","2009-10-24 13:50:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-16 17:23:00","2009-10-24 12:00:00","Learning Python","005.133","acbk"
"2009-11-18 18:46:00","2009-11-04 10:03:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-19 09:58:00","2009-11-04 10:03:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-19 10:56:00","2009-10-30 12:56:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-19 19:01:00","2009-10-26 17:36:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-19 19:01:00","2009-10-31 10:46:00","Python in a nutshell","005.133","acbk"
"2009-11-20 13:38:00","2009-10-31 13:39:00","Learning Python","005.133","acbk"
"2009-11-21 16:20:00","2009-10-31 14:32:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-21 19:32:00","2009-10-26 17:36:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-21 19:33:00","2009-10-31 10:46:00","Python in a nutshell","005.133","acbk"
"2009-11-23 10:37:00","2009-10-26 17:36:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-23 13:52:00","2009-10-17 14:12:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-23 16:38:00","2009-11-02 16:40:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-23 16:38:00","2009-11-02 16:40:00","Learning Python","005.133","acbk"
"2009-11-24 13:18:00","2009-11-02 19:54:00","Learning Python","005.133","acbk"
"2009-11-24 13:18:00","2009-09-24 15:56:00","Python power the comprehensive guide","005.133","acbk"
"2009-11-24 16:12:00","2009-10-31 10:46:00","Python in a nutshell","005.133","acbk"
"2009-11-25 12:45:00","2009-11-02 19:54:00","Learning Python","005.133","acbk"
"2009-11-27 10:48:00","2009-11-02 16:40:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-11-27 12:07:00","2009-11-02 16:40:00","Learning Python","005.133","acbk"
"2009-11-27 13:41:00","2009-11-14 15:24:00","Python","005.133","acbk"
"2009-11-28 15:42:00","2009-11-14 15:24:00","Python","005.133","acbk"
"2009-11-30 09:58:00","2009-11-14 15:24:00","Python","005.133","acbk"
"2009-11-30 16:51:00","2009-11-07 17:21:00","Python essential reference","005.133","acbk"
"2009-11-30 17:41:00","2009-11-08 13:43:00","Python essential reference","005.133","acbk"
"2009-12-01 12:55:00","2009-10-31 13:39:00","Learning Python","005.133","acbk"
"2009-12-02 12:10:00","2009-11-05 19:27:00","Python power the comprehensive guide","005.133","acbk"
"2009-12-02 17:54:00","2009-11-10 17:43:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-12-03 10:17:00","2009-11-10 17:43:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-12-05 16:14:00","2009-11-14 14:47:00","Python power the comprehensive guide","005.133","acbk"
"2009-12-07 12:35:00","2009-11-05 19:27:00","Python power the comprehensive guide","005.133","acbk"
"2009-12-07 14:07:00","2009-10-26 17:36:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-12-08 13:04:00","2009-10-24 14:48:00","Python","005.133","acbk"
"2009-12-08 13:07:00","2009-11-13 17:41:00","Learning Python","005.133","acbk"
"2009-12-08 15:30:00","2009-11-13 17:41:00","Learning Python","005.133","acbk"
"2009-12-08 18:23:00","2009-11-14 14:47:00","Python power the comprehensive guide","005.133","acbk"
"2009-12-09 15:18:00","2009-11-13 17:41:00","Learning Python","005.133","acbk"
"2009-12-09 18:27:00","2009-11-17 16:29:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-12-09 18:27:00","2009-10-10 14:54:00","Python","005.133","acbk"
"2009-12-10 11:25:00","2009-11-02 16:40:00","Learning Python","005.133","acbk"
"2009-12-11 10:36:00","2009-11-13 17:41:00","Learning Python","005.133","acbk"
"2009-12-11 11:21:00","2009-10-24 14:48:00","Python","005.133","acbk"
"2009-12-11 20:23:00","2009-11-17 16:29:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-12-11 20:23:00","2009-10-10 14:54:00","Python","005.133","acbk"
"2009-12-15 15:37:00","2009-11-23 16:20:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-12-16 14:55:00","2009-11-25 18:22:00","Learning Python","005.133","acbk"
"2009-12-17 13:11:00","2009-11-25 18:22:00","Learning Python","005.133","acbk"
"2009-12-17 13:49:00","2009-11-24 19:45:00","Python power the comprehensive guide","005.133","acbk"
"2009-12-17 15:00:00","2009-12-08 13:08:00","Python power the comprehensive guide","005.133","acbk"
"2009-12-18 23:09:00","2009-12-08 13:08:00","Python power the comprehensive guide","005.133","acbk"
"2009-12-19 17:14:00","2009-12-01 18:01:00","Python essential reference","005.133","acbk"
"2009-12-19 17:15:00","2009-11-28 15:06:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-12-21 14:35:00","2009-11-28 15:06:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-12-21 15:37:00","2009-12-08 13:08:00","Python power the comprehensive guide","005.133","acbk"
"2009-12-21 21:54:00","2009-12-03 18:48:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-12-22 12:26:00","2009-12-03 18:48:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-12-26 11:14:00","2009-12-05 14:22:00","Learning Python","005.133","acbk"
"2009-12-26 13:39:00","2009-11-23 19:59:00","Practical programming an introduction to computer science using Python","005.1","acbk"
"2009-12-26 19:43:00","2009-12-08 18:23:00","Python power the comprehensive guide","005.133","acbk"
"2009-12-28 13:44:00","2009-12-05 14:22:00","Learning Python","005.133","acbk"
"2009-12-28 18:16:00","2009-10-26 18:48:00","quick Python book","005.133","acbk"
"2009-12-28 20:03:00","2009-11-27 17:09:00","Learning Python","005.133","acbk"
"2009-12-29 13:12:00","2009-11-27 17:09:00","Learning Python","005.133","acbk"
"2009-12-29 17:28:00","2009-11-21 16:27:00","Practical programming an introduction to computer science using Python","005.1","acbk"
