"cin","cout","title","deweyClass","itemtype"
"2012-05-01 13:01:00","2012-04-09 17:26:00","Learn Java for Android development","005.133","acbk"
"2012-05-14 10:14:00","2012-04-03 10:55:00","Learn Java for Android development","005.133","acbk"
"2012-05-22 11:33:00","2012-04-30 18:59:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2012-05-25 14:48:00","2012-05-02 14:35:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-05-27 13:01:00","2012-05-10 17:03:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-05-29 17:27:00","2012-05-29 16:24:00","Extreme programming with Ant building and deploying Java applications with JSP EJB XSLT xDoclet and Junit","005.1","acbk"
"2012-06-06 18:44:00","2012-03-31 12:46:00","Sams teach yourself Java 2 in 21 days","005.133","acbk"
"2012-06-08 14:37:00","2012-06-08 14:37:00","Sams teach yourself Java 2 in 21 days","005.133","acbk"
"2012-06-13 16:37:00","2012-04-21 16:58:00","Learn Java for Android development","005.133","acbk"
"2012-06-19 19:36:00","2012-05-29 16:07:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-06-21 15:13:00","2012-05-14 10:14:00","Learn Java for Android development","005.133","acbk"
"2012-06-22 11:48:00","2012-06-01 13:41:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-06-27 17:19:00","2012-06-16 17:17:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-06-30 17:15:00","2012-06-15 15:41:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-07-17 19:34:00","2012-06-26 17:40:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-07-19 18:47:00","2012-06-27 18:36:00","Learn Java for Android development","005.133","acbk"
"2012-08-01 15:23:00","2012-07-10 14:48:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-08-06 19:12:00","2012-07-14 13:28:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-08-10 14:38:00","2012-07-23 12:14:00","Beginning programming with Java for dummies","005.133","acbk"
