"cin","cout","title","deweyClass","itemtype"
"2007-12-18 13:40:00","2007-12-05 15:05:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-18 14:27:00","2007-11-16 16:51:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-12-18 22:19:00","2007-12-10 17:58:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-12-19 12:39:00","2007-12-05 15:05:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-22 15:42:00","2007-11-27 18:49:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-12-23 16:17:00","2007-12-15 11:23:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-26 09:58:00","2007-11-30 15:24:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-28 22:44:00","2007-12-15 11:23:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-29 13:36:00","2007-12-15 11:23:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-29 13:42:00","2007-12-02 12:32:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-01-03 17:35:00","2007-12-17 12:19:00","Beginning Ruby on Rails","005.117","acbk"
"2008-01-04 12:12:00","2007-12-17 12:19:00","Beginning Ruby on Rails","005.117","acbk"
"2008-01-07 19:07:00","2007-12-10 17:58:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-01-08 13:17:00","2007-12-10 17:58:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-01-08 18:19:00","2007-11-27 18:49:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-01-09 17:16:00","2007-12-22 13:44:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-01-10 10:52:00","2007-12-02 12:32:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-01-10 12:46:00","2007-12-20 14:30:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-01-10 18:04:00","2007-12-22 15:32:00","Beginning Ruby on Rails","005.117","acbk"
"2008-01-11 22:59:00","2007-12-20 14:30:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-01-12 11:22:00","2008-01-05 15:06:00","Beginning Ruby on Rails","005.117","acbk"
"2008-01-14 12:15:00","2008-01-05 15:06:00","Beginning Ruby on Rails","005.117","acbk"
"2008-01-14 12:18:00","2007-12-20 14:30:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-01-15 15:39:00","2008-01-05 15:06:00","Beginning Ruby on Rails","005.117","acbk"
"2008-01-15 17:43:00","2007-12-23 16:58:00","Beginning Ruby on Rails","005.117","acbk"
"2008-01-16 16:38:00","2007-12-28 12:40:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-01-24 12:15:00","2007-12-31 15:31:00","Beginning Ruby on Rails","005.117","acbk"
"2008-01-24 17:09:00","2007-12-11 17:33:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-01-27 12:09:00","2007-12-31 15:31:00","Beginning Ruby on Rails","005.117","acbk"
"2008-01-27 18:38:00","2007-12-11 17:33:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-01-28 15:07:00","2007-12-11 17:33:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-01-28 17:36:00","2008-01-09 16:21:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-01-31 16:49:00","2008-01-10 16:35:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-02 17:24:00","2008-01-15 16:08:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-02 17:28:00","2008-01-15 16:08:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-04 18:25:00","2008-01-10 16:35:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-08 13:15:00","2008-01-15 16:08:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-08 13:16:00","2008-01-15 16:08:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-08 13:27:00","2008-01-11 14:45:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-11 16:48:00","2008-01-16 15:24:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-12 12:01:00","2008-01-11 14:45:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-12 12:02:00","2008-01-23 12:40:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-02-12 12:32:00","2008-01-17 13:44:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-12 16:08:00","2007-12-31 15:31:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-12 22:51:00","2008-01-16 15:24:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-13 10:38:00","2008-01-11 14:45:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-13 11:44:00","2008-01-30 11:40:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-02-14 09:52:00","2008-01-10 16:35:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-14 10:51:00","2008-01-16 15:24:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-14 13:26:00","2008-01-10 14:30:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-14 14:06:00","2008-01-30 11:40:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-02-15 09:51:00","2008-01-10 16:35:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-15 10:21:00","2008-01-10 14:30:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-16 17:38:00","2008-02-16 15:45:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-19 11:23:00","2008-01-15 16:08:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-20 13:06:00","2008-01-15 16:08:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-21 16:14:00","2008-02-16 15:45:00","Beginning Ruby on Rails","005.117","acbk"
